profile,topology,seed,random_index,n_nodes,n_dampers,damping_trace,calibration_minimum_visibility,unseen_minimum_visibility,unseen_minimum_decay_rate,unseen_all_observable,damping_nodes
paper,sparse_25,17,39,25,5,0.1,0.16412593002778827,0.16409687052676752,0.00026905826382822573,True,"0,2,9,10,16"
paper,sparse_25,17,40,25,5,0.1,0.20475525769176658,0.20488732401954296,0.00041962890755664617,True,"4,14,20,23,24"
paper,sparse_25,17,41,25,5,0.1,0.1417248458619273,0.14219108909837072,0.00020140709245575206,True,"0,2,4,10,16"
paper,sparse_25,17,42,25,5,0.1,0.16160003693220867,0.16169558089325328,0.00026140923789907955,True,"0,1,10,15,24"
paper,sparse_25,17,43,25,5,0.1,0.21084076199966054,0.21084294163825248,0.0004444508482374099,True,"1,15,17,20,24"
paper,sparse_25,17,44,25,5,0.1,0.1086731692049088,0.1083811706799171,0.00011737420346381172,True,"10,14,16,18,24"
paper,sparse_25,17,45,25,5,0.1,0.1889608959084116,0.18902926559806407,0.00035726025473847844,True,"0,10,15,21,24"
paper,sparse_25,17,46,25,5,0.1,0.1450862617852699,0.14504884682473734,0.00021013993081812898,True,"4,9,11,18,22"
paper,sparse_25,17,47,25,5,0.1,0.1355323139384156,0.13576453965567942,0.0001841570922990199,True,"2,4,14,18,20"
paper,sparse_25,17,48,25,5,0.1,0.10517848697909012,0.10531941760654893,0.0001108575969048925,True,"0,15,18,20,22"
paper,sparse_25,17,49,25,5,0.1,0.11192267439237427,0.11189788903089891,0.00012518943541395267,True,"2,10,14,15,20"
paper,sparse_25,17,50,25,5,0.1,0.10767834126333363,0.10797527236822389,0.00011652197869799208,True,"4,7,10,23,24"
paper,sparse_25,17,51,25,5,0.1,0.19280857269510163,0.19308009947248927,0.00037269628017222445,True,"0,3,10,11,17"
paper,sparse_25,17,52,25,5,0.1,0.14427935514239618,0.14460968984417738,0.0002087858825097766,True,"1,14,15,16,18"
paper,sparse_25,17,53,25,5,0.1,0.14754108271428135,0.15902849581539494,0.00025291037816965733,True,"4,9,14,15,20"
paper,sparse_25,17,54,25,5,0.1,0.11235780079834166,0.11234528606794411,0.00012616915496194148,True,"7,14,15,17,19"
paper,sparse_25,17,55,25,5,0.1,0.17019060710079337,0.17027765042287313,0.00028989060792738996,True,"4,7,14,18,19"
paper,sparse_25,17,56,25,5,0.1,0.2129204318686962,0.2129640572907917,0.000453459256351596,True,"7,11,14,20,24"
paper,sparse_25,17,57,25,5,0.1,0.20073776103340824,0.20104079672190034,0.00040382296657248684,True,"1,4,9,21,22"
paper,sparse_25,17,58,25,5,0.1,0.22809825243423593,0.22804349393408452,0.000520002656900137,True,"15,17,20,22,24"
paper,sparse_25,17,59,25,5,0.1,0.10391385922245773,0.10407833733224803,0.00010829210647167464,True,"3,7,10,18,21"
paper,sparse_25,17,60,25,5,0.1,0.11316744271112901,0.11354447646226692,0.00012860635207057047,True,"2,10,14,20,21"
paper,sparse_25,17,61,25,5,0.1,0.12246082927105537,0.12244334622280892,0.00014991024562215072,True,"14,19,20,21,22"
paper,sparse_25,17,62,25,5,0.1,0.1605887000921885,0.16095026645520377,0.0002589361846822985,True,"16,17,18,19,23"
paper,sparse_25,17,63,25,5,0.1,0.17380472457505233,0.17399761798962302,0.000302414717154198,True,"0,9,17,19,21"
paper,sparse_25,29,0,25,5,0.1,0.17671302931652655,0.1771090849206884,0.0003133863494246547,True,"1,10,19,21,24"
paper,sparse_25,29,1,25,5,0.1,0.06229578960490279,0.061704342545723045,3.804731015520646e-05,True,"4,6,13,16,17"
paper,sparse_25,29,2,25,5,0.1,0.10746297522583095,0.10827469325288057,0.00011713398486196125,True,"3,12,13,18,20"
paper,sparse_25,29,3,25,5,0.1,0.1425415333488467,0.14252412155240085,0.00020307970337546388,True,"11,13,15,19,21"
